transaction_id,line_no,sku,quantity,regular_price,sale_price,unit_cost,promotion
T0001818,1,VAP-002,1,40.00,40.00,14.0000,
T0001819,1,FLO-001,1,35.00,35.00,14.0000,
T0001819,2,PRE-005,1,6.00,6.00,1.8000,
T0001819,3,PRE-001,1,10.00,10.00,3.2000,
T0001820,1,EDI-004,1,25.00,25.00,7.5000,
T0001821,1,ACC-004,1,2.00,2.00,0.4000,
T0001821,2,FLO-002,1,40.00,40.00,16.0000,
T0001822,1,EDI-004,2,25.00,25.00,7.5000,
T0001823,1,TIN-001,3,50.00,50.00,18.0000,
T0001824,1,PRE-005,1,6.00,5.40,1.8000,
T0001825,1,VAP-001,1,55.00,55.00,22.0000,
T0001825,2,FLO-004,2,38.00,34.20,15.0000,
T0001826,1,CON-001,1,75.00,75.00,32.0000,
T0001826,2,EDI-001,1,20.00,20.00,6.0000,
T0001827,1,VAP-003,1,32.00,32.00,12.0000,
T0001827,2,ACC-002,1,3.00,3.00,0.6000,
T0001827,3,PRE-005,1,6.00,6.00,1.8000,
T0001827,4,FLO-004,1,38.00,38.00,15.0000,
T0001828,1,VAP-006,1,15.00,15.00,4.0000,
T0001828,2,FLO-004,1,38.00,38.00,15.0000,
T0001828,3,FLO-001,1,35.00,35.00,14.0000,
T0001829,1,PRE-005,3,6.00,6.00,1.8000,
T0001829,2,FLO-008,2,32.00,32.00,13.5000,
T0001829,3,PRE-003,1,18.00,18.00,6.0000,
T0001830,1,ACC-004,3,2.00,2.00,0.4000,
T0001831,1,ACC-004,1,2.00,2.00,0.4000,
T0001832,1,FLO-002,1,40.00,40.00,16.0000,
T0001833,1,FLO-003,1,70.00,70.00,28.0000,
T0001833,2,ACC-001,1,20.00,20.00,5.0000,
T0001833,3,FLO-007,3,32.00,32.00,13.0000,
T0001833,4,FLO-010,2,45.00,45.00,18.0000,
T0001834,1,FLO-001,1,35.00,31.50,14.0000,
T0001834,2,FLO-008,1,32.00,32.00,13.5000,
T0001834,3,VAP-001,1,55.00,49.50,22.0000,
T0001835,1,VAP-003,3,32.00,32.00,12.0000,
T0001836,1,FLO-002,1,40.00,36.00,16.0000,
T0001836,2,FLO-004,1,38.00,38.00,15.0000,
T0001837,1,PRE-005,1,6.00,6.00,1.8000,
T0001837,2,FLO-004,1,38.00,38.00,15.0000,
T0001838,1,EDI-001,1,20.00,18.00,6.0000,
T0001838,2,PRE-002,1,10.00,10.00,3.4000,
T0001839,1,FLO-001,1,35.00,35.00,14.0000,
T0001839,2,EDI-003,2,20.00,18.00,6.5000,
T0001839,3,FLO-002,1,40.00,40.00,16.0000,
T0001840,1,VAP-005,1,28.00,28.00,9.0000,
T0001840,2,EDI-001,1,20.00,18.00,6.0000,
T0001840,3,PRE-002,1,10.00,10.00,3.4000,
T0001840,4,EDI-006,3,8.00,8.00,3.0000,
T0001841,1,TIN-001,2,50.00,50.00,18.0000,
T0001842,1,ACC-004,1,2.00,2.00,0.4000,
T0001843,1,VAP-005,1,28.00,28.00,9.0000,
T0001844,1,VAP-003,1,32.00,32.00,12.0000,
T0001844,2,EDI-004,1,25.00,25.00,7.5000,
T0001845,1,PRE-001,1,10.00,10.00,3.2000,
T0001846,1,VAP-005,1,28.00,28.00,9.0000,
T0001846,2,FLO-002,1,40.00,40.00,16.0000,
T0001846,3,PRE-002,2,10.00,10.00,3.4000,
T0001846,4,PRE-001,1,10.00,10.00,3.2000,
T0001847,1,EDI-001,1,20.00,20.00,6.0000,
T0001848,1,FLO-002,1,40.00,40.00,16.0000,
T0001848,2,PRE-002,1,10.00,10.00,3.4000,
T0001848,3,PRE-004,1,35.00,35.00,12.0000,
T0001849,1,FLO-002,1,40.00,40.00,16.0000,
T0001850,1,ACC-001,1,20.00,20.00,5.0000,
T0001850,2,VAP-006,1,15.00,15.00,4.0000,
T0001851,1,FLO-005,1,38.00,38.00,15.5000,
T0001852,1,VAP-006,3,15.00,15.00,4.0000,
T0001852,2,PRE-002,1,10.00,9.00,3.4000,
T0001852,3,EDI-004,1,25.00,25.00,7.5000,
T0001852,4,FLO-003,2,70.00,63.00,28.0000,
T0001853,1,VAP-003,1,32.00,32.00,12.0000,
T0001854,1,CON-002,1,45.00,45.00,18.0000,
T0001855,1,CON-003,2,30.00,30.00,12.0000,
T0001856,1,FLO-001,1,35.00,35.00,14.0000,
T0001857,1,PRE-001,1,10.00,10.00,3.2000,
T0001858,1,PRE-005,2,6.00,6.00,1.8000,
T0001858,2,FLO-005,1,38.00,38.00,15.5000,
T0001859,1,ACC-004,1,2.00,2.00,0.4000,
T0001860,1,VAP-002,1,40.00,40.00,14.0000,
T0001860,2,PRE-002,1,10.00,10.00,3.4000,
T0001861,1,FLO-005,2,38.00,38.00,15.5000,
T0001862,1,EDI-001,1,20.00,18.00,6.0000,
T0001863,1,EDI-007,1,18.00,18.00,6.0000,
T0001863,2,EDI-001,1,20.00,18.00,6.0000,
T0001864,1,FLO-010,2,45.00,45.00,18.0000,
T0001864,2,PRE-002,1,10.00,10.00,3.4000,
T0001864,3,FLO-005,2,38.00,38.00,15.5000,
T0001865,1,ACC-002,1,3.00,3.00,0.6000,
T0001866,1,FLO-010,1,45.00,45.00,18.0000,
T0001866,2,VAP-002,1,40.00,40.00,14.0000,
T0001866,3,PRE-002,1,10.00,10.00,3.4000,
T0001867,1,FLO-010,3,45.00,45.00,18.0000,
T0001868,1,ACC-002,1,3.00,3.00,0.6000,
T0001869,1,FLO-001,1,35.00,35.00,14.0000,
T0001869,2,EDI-003,2,20.00,20.00,6.5000,
T0001870,1,FLO-003,1,70.00,70.00,28.0000,
T0001871,1,EDI-001,2,20.00,16.00,6.0000,
T0001872,1,PRE-002,1,10.00,10.00,3.4000,
T0001873,1,ACC-003,2,22.00,22.00,6.0000,
T0001874,1,VAP-004,2,60.00,60.00,24.0000,
T0001874,2,EDI-004,1,25.00,25.00,7.5000,
T0001874,3,PRE-005,1,6.00,6.00,1.8000,
T0001875,1,PRE-002,1,10.00,10.00,3.4000,
T0001875,2,EDI-001,1,20.00,20.00,6.0000,
T0001876,1,FLO-002,1,40.00,32.00,16.0000,
T0001877,1,FLO-007,1,32.00,28.80,13.0000,
T0001877,2,VAP-005,1,28.00,25.20,9.0000,
T0001878,1,EDI-004,2,25.00,25.00,7.5000,
T0001878,2,PRE-001,1,10.00,10.00,3.2000,
T0001878,3,FLO-008,1,32.00,32.00,13.5000,
T0001879,1,TOP-002,2,24.00,24.00,9.0000,
T0001879,2,VAP-005,1,28.00,28.00,9.0000,
T0001880,1,EDI-004,1,25.00,25.00,7.5000,
T0001880,2,VAP-003,1,32.00,28.80,12.0000,
T0001880,3,FLO-007,1,32.00,32.00,13.0000,
T0001880,4,ACC-002,2,3.00,3.00,0.6000,
T0001881,1,EDI-004,1,25.00,25.00,7.5000,
T0001881,2,VAP-002,1,40.00,40.00,14.0000,
T0001882,1,PRE-003,2,18.00,18.00,6.0000,
T0001883,1,FLO-004,1,38.00,38.00,15.0000,
T0001884,1,FLO-009,1,210.00,210.00,95.0000,
T0001884,2,EDI-002,2,22.00,22.00,7.0000,
T0001884,3,VAP-001,1,55.00,44.00,22.0000,
T0001885,1,FLO-001,1,35.00,35.00,14.0000,
T0001885,2,EDI-001,1,20.00,20.00,6.0000,
T0001886,1,CON-001,1,75.00,67.50,32.0000,
T0001886,2,ACC-004,1,2.00,2.00,0.4000,
T0001887,1,PRE-001,1,10.00,10.00,3.2000,
T0001888,1,VAP-002,1,40.00,40.00,14.0000,
T0001888,2,FLO-006,1,120.00,120.00,52.0000,
T0001889,1,EDI-003,2,20.00,18.00,6.5000,
T0001889,2,EDI-001,1,20.00,18.00,6.0000,
T0001890,1,PRE-001,3,10.00,10.00,3.2000,
T0001890,2,VAP-005,2,28.00,28.00,9.0000,
T0001890,3,VAP-006,1,15.00,15.00,4.0000,
T0001891,1,ACC-002,1,3.00,3.00,0.6000,
T0001892,1,EDI-002,1,22.00,22.00,7.0000,
T0001892,2,PRE-005,1,6.00,6.00,1.8000,
T0001892,3,FLO-005,1,38.00,38.00,15.5000,
T0001892,4,ACC-002,1,3.00,2.70,0.6000,
T0001893,1,VAP-005,3,28.00,28.00,9.0000,
T0001894,1,VAP-002,1,40.00,40.00,14.0000,
T0001894,2,ACC-004,2,2.00,2.00,0.4000,
T0001895,1,FLO-005,2,38.00,38.00,15.5000,
T0001895,2,VAP-005,1,28.00,28.00,9.0000,
T0001896,1,EDI-005,1,14.00,12.60,4.0000,
T0001896,2,FLO-004,1,38.00,38.00,15.0000,
T0001897,1,VAP-003,1,32.00,32.00,12.0000,
T0001897,2,PRE-001,1,10.00,10.00,3.2000,
T0001897,3,CON-003,1,30.00,30.00,12.0000,
T0001898,1,EDI-006,1,8.00,7.20,3.0000,
T0001899,1,VAP-002,1,40.00,40.00,14.0000,
T0001900,1,EDI-001,1,20.00,20.00,6.0000,
T0001901,1,EDI-005,1,14.00,14.00,4.0000,
T0001902,1,FLO-001,3,35.00,35.00,14.0000,
T0001902,2,PRE-004,2,35.00,35.00,12.0000,
T0001902,3,EDI-006,2,8.00,8.00,3.0000,
T0001902,4,FLO-002,1,40.00,40.00,16.0000,
T0001903,1,FLO-003,1,70.00,70.00,28.0000,
T0001903,2,EDI-006,1,8.00,8.00,3.0000,
T0001903,3,FLO-001,1,35.00,35.00,14.0000,
T0001904,1,VAP-002,2,40.00,40.00,14.0000,
T0001904,2,PRE-001,2,10.00,10.00,3.2000,
T0001905,1,PRE-002,3,10.00,10.00,3.4000,
T0001906,1,FLO-005,1,38.00,38.00,15.5000,
T0001906,2,VAP-003,1,32.00,32.00,12.0000,
T0001907,1,VAP-001,1,55.00,55.00,22.0000,
T0001908,1,PRE-005,1,6.00,6.00,1.8000,
T0001908,2,TIN-001,1,50.00,50.00,18.0000,
T0001908,3,VAP-002,1,40.00,40.00,14.0000,
T0001909,1,VAP-002,1,40.00,40.00,14.0000,
T0001909,2,EDI-006,1,8.00,8.00,3.0000,
T0001909,3,EDI-001,1,20.00,18.00,6.0000,
T0001910,1,CON-003,1,30.00,30.00,12.0000,
T0001910,2,EDI-006,2,8.00,8.00,3.0000,
T0001910,3,FLO-005,1,38.00,38.00,15.5000,
T0001911,1,EDI-006,2,8.00,8.00,3.0000,
T0001912,1,FLO-004,1,38.00,38.00,15.0000,
T0001913,1,PRE-001,2,10.00,10.00,3.2000,
T0001913,2,VAP-006,1,15.00,15.00,4.0000,
T0001914,1,PRE-001,2,10.00,10.00,3.2000,
T0001915,1,ACC-002,1,3.00,3.00,0.6000,
T0001915,2,FLO-001,1,35.00,35.00,14.0000,
T0001915,3,VAP-003,2,32.00,32.00,12.0000,
T0001916,1,CON-001,1,75.00,75.00,32.0000,
T0001917,1,EDI-006,2,8.00,8.00,3.0000,
T0001918,1,EDI-001,2,20.00,20.00,6.0000,
T0001918,2,FLO-001,1,35.00,35.00,14.0000,
T0001918,3,EDI-005,3,14.00,14.00,4.0000,
T0001919,1,PRE-003,1,18.00,18.00,6.0000,
T0001919,2,VAP-002,1,40.00,40.00,14.0000,
T0001920,1,EDI-005,1,14.00,14.00,4.0000,
T0001920,2,TOP-001,1,35.00,35.00,12.0000,
T0001921,1,PRE-002,1,10.00,10.00,3.4000,
T0001921,2,CON-003,1,30.00,30.00,12.0000,
T0001921,3,VAP-005,1,28.00,28.00,9.0000,
T0001921,4,EDI-004,1,25.00,25.00,7.5000,
T0001922,1,PRE-001,1,10.00,8.00,3.2000,
T0001923,1,PRE-005,1,6.00,6.00,1.8000,
T0001924,1,VAP-003,1,32.00,32.00,12.0000,
T0001925,1,PRE-001,1,10.00,10.00,3.2000,
T0001926,1,PRE-001,1,10.00,10.00,3.2000,
T0001927,1,VAP-004,1,60.00,60.00,24.0000,
T0001927,2,FLO-005,1,38.00,38.00,15.5000,
T0001927,3,CON-001,1,75.00,75.00,32.0000,
T0001928,1,FLO-002,1,40.00,40.00,16.0000,
T0001929,1,EDI-006,1,8.00,8.00,3.0000,
T0001929,2,PRE-003,1,18.00,18.00,6.0000,
T0001930,1,ACC-002,2,3.00,3.00,0.6000,
T0001931,1,PRE-005,1,6.00,5.40,1.8000,
T0001931,2,EDI-002,3,22.00,22.00,7.0000,
T0001932,1,TOP-001,1,35.00,35.00,12.0000,
T0001932,2,FLO-007,1,32.00,32.00,13.0000,
T0001932,3,ACC-004,1,2.00,2.00,0.4000,
T0001933,1,VAP-002,1,40.00,40.00,14.0000,
T0001933,2,PRE-002,1,10.00,10.00,3.4000,
T0001934,1,FLO-004,1,38.00,38.00,15.0000,
T0001935,1,ACC-004,1,2.00,2.00,0.4000,
T0001935,2,FLO-002,1,40.00,40.00,16.0000,
T0001935,3,FLO-008,1,32.00,32.00,13.5000,
T0001935,4,VAP-002,1,40.00,40.00,14.0000,
T0001936,1,EDI-005,1,14.00,14.00,4.0000,
T0001937,1,VAP-002,1,40.00,40.00,14.0000,
T0001937,2,TOP-001,1,35.00,35.00,12.0000,
T0001937,3,FLO-001,1,35.00,35.00,14.0000,
T0001938,1,PRE-002,1,10.00,10.00,3.4000,
T0001938,2,EDI-001,1,20.00,20.00,6.0000,
T0001939,1,PRE-005,1,6.00,6.00,1.8000,
T0001939,2,EDI-002,1,22.00,22.00,7.0000,
T0001939,3,TIN-001,1,50.00,50.00,18.0000,
T0001939,4,CON-003,1,30.00,30.00,12.0000,
T0001940,1,PRE-005,1,6.00,6.00,1.8000,
T0001940,2,EDI-005,1,14.00,11.20,4.0000,
T0001940,3,FLO-004,1,38.00,34.20,15.0000,
T0001940,4,TIN-001,3,50.00,50.00,18.0000,
T0001941,1,VAP-004,1,60.00,60.00,24.0000,
T0001941,2,FLO-005,3,38.00,38.00,15.5000,
T0001942,1,FLO-010,1,45.00,45.00,18.0000,
T0001943,1,ACC-004,1,2.00,1.60,0.4000,
T0001944,1,PRE-003,1,18.00,18.00,6.0000,
T0001945,1,FLO-001,1,35.00,35.00,14.0000,
T0001945,2,FLO-002,1,40.00,40.00,16.0000,
T0001946,1,VAP-003,2,32.00,32.00,12.0000,
T0001947,1,EDI-002,1,22.00,19.80,7.0000,
T0001947,2,ACC-002,1,3.00,3.00,0.6000,
T0001947,3,FLO-002,1,40.00,40.00,16.0000,
T0001948,1,FLO-007,1,32.00,32.00,13.0000,
T0001948,2,PRE-005,1,6.00,6.00,1.8000,
T0001949,1,FLO-004,1,38.00,38.00,15.0000,
T0001950,1,PRE-005,1,6.00,6.00,1.8000,
T0001950,2,PRE-001,1,10.00,9.00,3.2000,
T0001951,1,EDI-006,1,8.00,8.00,3.0000,
T0001952,1,FLO-004,3,38.00,38.00,15.0000,
T0001952,2,PRE-001,1,10.00,10.00,3.2000,
T0001953,1,VAP-003,1,32.00,32.00,12.0000,
T0001954,1,VAP-002,1,40.00,40.00,14.0000,
T0001954,2,FLO-001,1,35.00,35.00,14.0000,
T0001954,3,PRE-005,1,6.00,6.00,1.8000,
T0001954,4,FLO-002,2,40.00,40.00,16.0000,
T0001955,1,FLO-005,2,38.00,38.00,15.5000,
T0001955,2,FLO-001,3,35.00,35.00,14.0000,
T0001955,3,EDI-005,1,14.00,14.00,4.0000,
T0001956,1,FLO-006,2,120.00,120.00,52.0000,
T0001956,2,VAP-006,1,15.00,15.00,4.0000,
T0001956,3,ACC-005,1,12.00,12.00,2.5000,
T0001957,1,EDI-001,1,20.00,20.00,6.0000,
T0001957,2,FLO-001,1,35.00,35.00,14.0000,
T0001958,1,ACC-002,1,3.00,2.40,0.6000,
T0001958,2,PRE-002,1,10.00,8.00,3.4000,
T0001959,1,VAP-002,1,40.00,40.00,14.0000,
T0001959,2,VAP-001,1,55.00,55.00,22.0000,
T0001960,1,VAP-003,1,32.00,32.00,12.0000,
T0001961,1,FLO-004,1,38.00,38.00,15.0000,
T0001962,1,VAP-001,2,55.00,49.50,22.0000,
T0001962,2,EDI-001,1,20.00,20.00,6.0000,
T0001962,3,ACC-001,1,20.00,20.00,5.0000,
T0001963,1,FLO-005,1,38.00,38.00,15.5000,
T0001964,1,FLO-002,2,40.00,32.00,16.0000,
T0001965,1,VAP-005,1,28.00,28.00,9.0000,
T0001965,2,PRE-002,2,10.00,10.00,3.4000,
T0001965,3,PRE-001,2,10.00,10.00,3.2000,
T0001966,1,FLO-002,1,40.00,36.00,16.0000,
T0001966,3,EDI-007,1,18.00,18.00,6.0000,
T0001967,1,PRE-001,1,10.00,10.00,3.2000,
T0001968,1,VAP-003,1,32.00,25.60,12.0000,
T0001968,2,PRE-002,1,10.00,10.00,3.4000,
T0001969,1,VAP-002,1,40.00,40.00,14.0000,
T0001970,1,VAP-002,3,40.00,40.00,14.0000,
T0001971,1,FLO-004,2,38.00,38.00,15.0000,
T0001972,1,PRE-001,2,10.00,10.00,3.2000,
T0001972,2,VAP-002,1,40.00,40.00,14.0000,
T0001972,3,EDI-005,1,14.00,14.00,4.0000,
T0001973,1,FLO-001,1,35.00,35.00,14.0000,
T0001973,2,TOP-001,1,35.00,35.00,12.0000,
T0001973,3,PRE-004,1,35.00,35.00,12.0000,
T0001974,1,VAP-005,2,28.00,28.00,9.0000,
T0001975,1,CON-003,1,30.00,30.00,12.0000,
T0001976,1,PRE-002,2,10.00,10.00,3.4000,
T0001977,1,PRE-003,1,18.00,18.00,6.0000,
T0001978,1,FLO-005,1,38.00,38.00,15.5000,
T0001979,1,FLO-005,1,38.00,38.00,15.5000,
T0001979,2,EDI-001,1,20.00,20.00,6.0000,
T0001980,1,CON-003,1,30.00,30.00,12.0000,
T0001981,1,ACC-004,1,2.00,2.00,0.4000,
T0001981,2,EDI-003,1,20.00,20.00,6.5000,
T0001982,1,TOP-001,2,35.00,35.00,12.0000,
T0001982,2,FLO-002,1,40.00,40.00,16.0000,
T0001983,1,CON-002,2,45.00,36.00,18.0000,
T0001983,2,ACC-004,1,2.00,2.00,0.4000,
T0001984,1,VAP-005,1,28.00,28.00,9.0000,
T0001984,2,ACC-002,1,3.00,3.00,0.6000,
T0001985,1,CON-003,1,30.00,30.00,12.0000,
T0001985,2,FLO-001,1,35.00,35.00,14.0000,
T0001986,1,PRE-005,1,6.00,6.00,1.8000,
T0001987,1,CON-003,1,30.00,30.00,12.0000,
T0001988,1,PRE-005,1,6.00,5.40,1.8000,
T0001989,1,EDI-004,1,25.00,25.00,7.5000,
T0001990,1,PRE-003,1,18.00,18.00,6.0000,
T0001991,1,FLO-001,1,35.00,35.00,14.0000,
T0001992,1,VAP-002,1,40.00,40.00,14.0000,
T0001992,2,VAP-003,1,32.00,32.00,12.0000,
T0001993,1,EDI-002,1,22.00,22.00,7.0000,
T0001993,2,PRE-003,1,18.00,18.00,6.0000,
T0001994,1,EDI-001,1,20.00,20.00,6.0000,
T0001994,2,PRE-005,1,6.00,4.80,1.8000,
T0001995,1,EDI-007,1,18.00,18.00,6.0000,
T0001996,1,PRE-001,1,10.00,10.00,3.2000,
T0001996,2,FLO-008,1,32.00,32.00,13.5000,
T0001996,3,FLO-002,1,40.00,40.00,16.0000,
T0001997,1,VAP-001,1,55.00,44.00,22.0000,
T0001997,2,PRE-001,1,10.00,10.00,3.2000,
T0001998,1,PRE-001,2,10.00,10.00,3.2000,
T0001999,1,VAP-005,1,28.00,28.00,9.0000,
T0001999,2,ACC-004,1,2.00,2.00,0.4000,
T0001999,3,VAP-002,1,40.00,40.00,14.0000,
T0002000,1,VAP-005,3,28.00,28.00,9.0000,
T0002000,2,FLO-010,1,45.00,45.00,18.0000,
T0002000,3,EDI-001,1,20.00,20.00,6.0000,
T0002000,4,ACC-004,1,2.00,1.80,0.4000,
T0002001,1,VAP-004,1,60.00,60.00,24.0000,
T0002002,1,VAP-006,1,15.00,15.00,4.0000,
T0002002,2,VAP-001,2,55.00,55.00,22.0000,
T0002002,3,FLO-009,2,210.00,210.00,95.0000,
T0002002,4,CON-004,3,55.00,55.00,22.0000,
T0002003,1,EDI-001,1,20.00,20.00,6.0000,
T0002003,2,FLO-004,3,38.00,38.00,15.0000,
T0002004,1,ACC-001,1,20.00,20.00,5.0000,
T0002004,2,PRE-005,2,6.00,6.00,1.8000,
T0002004,3,EDI-004,1,25.00,25.00,7.5000,
T0002005,1,EDI-001,1,20.00,20.00,6.0000,
T0002005,2,FLO-003,1,70.00,70.00,28.0000,
T0002005,3,PRE-003,3,18.00,18.00,6.0000,
T0002006,1,FLO-005,1,38.00,38.00,15.5000,
T0002007,1,CON-001,1,75.00,75.00,32.0000,
T0002007,2,PRE-003,1,18.00,18.00,6.0000,
T0002007,3,PRE-001,1,10.00,10.00,3.2000,
T0002008,1,FLO-005,1,38.00,38.00,15.5000,
T0002008,2,FLO-001,2,35.00,35.00,14.0000,
T0002008,3,EDI-003,2,20.00,18.00,6.5000,
T0002009,1,VAP-002,2,40.00,40.00,14.0000,
T0002009,2,PRE-004,2,35.00,35.00,12.0000,
T0002010,1,ACC-001,1,20.00,20.00,5.0000,
T0002010,2,EDI-007,1,18.00,18.00,6.0000,
T0002011,1,VAP-001,2,55.00,55.00,22.0000,
T0002011,2,PRE-001,1,10.00,10.00,3.2000,
T0002011,3,PRE-002,1,10.00,10.00,3.4000,
T0002012,1,ACC-004,2,2.00,2.00,0.4000,
T0002012,2,FLO-003,3,70.00,70.00,28.0000,
T0002013,1,PRE-005,1,6.00,6.00,1.8000,
T0002013,2,VAP-002,1,40.00,40.00,14.0000,
T0002014,1,EDI-006,1,8.00,8.00,3.0000,
T0002015,1,CON-004,1,55.00,55.00,22.0000,
T0002015,2,FLO-003,1,70.00,70.00,28.0000,
T0002016,1,PRE-001,2,10.00,10.00,3.2000,
T0002016,2,FLO-008,1,32.00,32.00,13.5000,
T0002017,1,FLO-008,1,32.00,32.00,13.5000,
T0002017,2,VAP-003,1,32.00,32.00,12.0000,
T0002017,3,ACC-004,1,2.00,2.00,0.4000,
T0002017,4,PRE-005,1,6.00,6.00,1.8000,
T0002018,1,ACC-004,1,2.00,2.00,0.4000,
T0002018,2,EDI-005,2,14.00,14.00,4.0000,
T0002018,3,FLO-004,1,38.00,38.00,15.0000,
T0002019,1,PRE-005,1,6.00,4.80,1.8000,
T0002019,2,EDI-006,1,8.00,8.00,3.0000,
T0002019,3,FLO-008,1,32.00,25.60,13.5000,
T0002019,4,EDI-002,3,22.00,22.00,7.0000,
T0002020,1,EDI-002,1,22.00,22.00,7.0000,
T0002021,1,FLO-001,1,35.00,35.00,14.0000,
T0002021,2,VAP-001,1,55.00,55.00,22.0000,
T0002021,3,FLO-007,3,32.00,32.00,13.0000,
T0002022,1,VAP-004,2,60.00,60.00,24.0000,
T0002023,1,TIN-001,1,50.00,50.00,18.0000,
T0002024,1,EDI-007,1,18.00,18.00,6.0000,
T0002024,2,PRE-001,1,10.00,10.00,3.2000,
T0002024,3,VAP-002,1,40.00,40.00,14.0000,
T0002024,4,VAP-003,1,32.00,32.00,12.0000,
T0002025,1,EDI-004,1,25.00,20.00,7.5000,
T0002025,2,VAP-002,1,40.00,40.00,14.0000,
T0002026,1,VAP-002,3,40.00,40.00,14.0000,
T0002026,2,FLO-003,1,70.00,70.00,28.0000,
T0002027,1,EDI-002,1,22.00,22.00,7.0000,
T0002027,2,FLO-007,1,32.00,32.00,13.0000,
T0002027,3,FLO-001,1,35.00,35.00,14.0000,
T0002027,4,PRE-001,1,10.00,10.00,3.2000,
T0002027,5,PRE-005,1,6.00,6.00,1.8000,
T0002028,1,VAP-006,1,15.00,15.00,4.0000,
T0002028,2,VAP-001,1,55.00,55.00,22.0000,
T0002029,1,FLO-001,1,35.00,35.00,14.0000,
T0002030,1,PRE-001,2,10.00,10.00,3.2000,
T0002030,2,EDI-001,1,20.00,20.00,6.0000,
T0002031,1,EDI-001,2,20.00,20.00,6.0000,
T0002032,1,PRE-001,2,10.00,10.00,3.2000,
T0002033,1,FLO-004,2,38.00,38.00,15.0000,
T0002033,2,VAP-003,1,32.00,32.00,12.0000,
T0002034,1,PRE-001,1,10.00,9.00,3.2000,
T0002034,2,TOP-002,3,24.00,19.20,9.0000,
T0002035,1,CON-003,1,30.00,30.00,12.0000,
T0002036,1,PRE-002,1,10.00,10.00,3.4000,
T0002036,2,EDI-001,1,20.00,20.00,6.0000,
T0002036,3,TIN-002,1,45.00,45.00,16.0000,
T0002036,4,PRE-004,2,35.00,35.00,12.0000,
T0002037,1,ACC-004,1,2.00,2.00,0.4000,
T0002038,1,ACC-004,1,2.00,2.00,0.4000,
T0002039,1,EDI-003,1,20.00,18.00,6.5000,
T0002039,2,FLO-008,1,32.00,32.00,13.5000,
T0002039,3,VAP-004,2,60.00,60.00,24.0000,
T0002039,4,VAP-003,1,32.00,32.00,12.0000,
T0002040,1,PRE-005,1,6.00,6.00,1.8000,
T0002041,1,EDI-004,1,25.00,22.50,7.5000,
T0002041,2,ACC-002,1,3.00,3.00,0.6000,
T0002041,3,CON-002,1,45.00,36.00,18.0000,
T0002041,4,CON-003,1,30.00,30.00,12.0000,
T0002042,1,PRE-001,1,10.00,10.00,3.2000,
T0002042,2,VAP-005,1,28.00,28.00,9.0000,
T0002042,3,EDI-001,1,20.00,20.00,6.0000,
T0002042,4,VAP-002,2,40.00,40.00,14.0000,
T0002043,1,ACC-003,2,22.00,22.00,6.0000,
T0002044,1,PRE-003,1,18.00,18.00,6.0000,
T0002044,2,PRE-004,1,35.00,35.00,12.0000,
T0002044,3,CON-002,1,45.00,45.00,18.0000,
T0002045,1,ACC-004,1,2.00,2.00,0.4000,
T0002045,2,CON-001,3,75.00,75.00,32.0000,
T0002046,1,FLO-008,1,32.00,32.00,13.5000,
T0002047,1,ACC-004,1,2.00,2.00,0.4000,
T0002047,2,VAP-006,1,15.00,13.50,4.0000,
T0002047,4,FLO-002,1,40.00,40.00,16.0000,
T0002047,5,FLO-004,1,38.00,38.00,15.0000,
T0002048,1,PRE-003,2,18.00,18.00,6.0000,
T0002048,2,FLO-001,1,35.00,35.00,14.0000,
T0002048,3,VAP-005,1,28.00,28.00,9.0000,
T0002049,1,VAP-002,1,40.00,40.00,14.0000,
T0002049,2,EDI-007,1,18.00,18.00,6.0000,
T0002049,3,FLO-005,1,38.00,38.00,15.5000,
T0002050,1,EDI-001,1,20.00,18.00,6.0000,
T0002050,2,VAP-001,1,55.00,55.00,22.0000,
T0002050,3,VAP-005,1,28.00,28.00,9.0000,
T0002051,1,PRE-002,1,10.00,10.00,3.4000,
T0002051,2,FLO-001,1,35.00,35.00,14.0000,
T0002051,4,ACC-004,2,2.00,2.00,0.4000,
T0002052,1,VAP-006,1,15.00,15.00,4.0000,
T0002053,1,ACC-001,1,20.00,20.00,5.0000,
T0002053,2,PRE-005,1,6.00,6.00,1.8000,
T0002053,3,CON-003,1,30.00,30.00,12.0000,
T0002054,1,PRE-001,1,10.00,9.00,3.2000,
T0002054,2,FLO-004,2,38.00,38.00,15.0000,
T0002055,1,VAP-005,1,28.00,28.00,9.0000,
T0002055,2,EDI-006,1,8.00,7.20,3.0000,
T0002056,1,EDI-002,1,22.00,22.00,7.0000,
T0002056,2,FLO-006,1,120.00,120.00,52.0000,
T0002056,3,EDI-006,1,8.00,7.20,3.0000,
T0002057,1,TIN-002,1,45.00,45.00,16.0000,
T0002057,2,PRE-002,1,10.00,10.00,3.4000,
T0002057,3,VAP-005,1,28.00,28.00,9.0000,
T0002057,4,VAP-006,1,15.00,15.00,4.0000,
T0002058,1,PRE-005,1,6.00,4.80,1.8000,
T0002059,1,EDI-007,1,18.00,14.40,6.0000,
T0002060,1,FLO-003,1,70.00,70.00,28.0000,
T0002060,2,CON-001,2,75.00,75.00,32.0000,
T0002060,3,FLO-002,1,40.00,40.00,16.0000,
T0002061,1,PRE-001,1,10.00,10.00,3.2000,
T0002062,1,FLO-005,2,38.00,38.00,15.5000,
T0002062,2,TOP-001,1,35.00,35.00,12.0000,
